Time,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Distance
188.52,-0.15,0.71,-9.67,0.06,-0.08,-0.05,3456.02
188.566,-0.15,0.7,-9.67,0.06,-0.08,-0.05,3457.71
188.612,-0.15,0.7,-9.67,0.06,-0.08,-0.05,3457.71
188.658,-0.15,0.7,-9.67,0.06,-0.08,-0.05,3458.14
188.702,-0.15,0.7,-9.67,0.06,-0.08,-0.05,3457.71
188.747,-0.15,0.7,-9.67,0.06,-0.08,-0.05,3457.71
188.791,-0.15,0.7,-9.67,0.06,-0.08,-0.05,3457.71
188.836,-0.15,0.7,-9.67,0.06,-0.08,-0.05,3457.71
188.878,-0.16,0.7,-9.67,0.06,-0.08,-0.05,3456.86
188.98,-0.15,0.7,-9.68,0.06,-0.08,-0.05,3456.44
189.024,-0.16,0.71,-9.67,0.06,-0.08,-0.05,3456.02
189.066,-0.16,0.7,-9.66,0.06,-0.08,-0.05,3457.29
189.109,-0.16,0.7,-9.66,0.06,-0.08,-0.05,3457.29
189.152,-0.14,0.7,-9.68,0.06,-0.08,-0.05,3456.86
189.196,-0.14,0.7,-9.68,0.06,-0.08,-0.05,3456.86
189.251,-0.15,0.7,-9.66,0.06,-0.08,-0.05,3457.71
189.279,-0.15,0.7,-9.66,0.06,-0.08,-0.05,3457.71
189.324,-0.15,0.71,-9.67,0.06,-0.08,-0.05,3456.02
189.37,-0.15,0.7,-9.67,0.06,-0.08,-0.05,3457.29
189.416,-0.15,0.7,-9.67,0.06,-0.08,-0.05,3457.29
189.532,-0.15,0.7,-9.66,0.06,-0.08,-0.05,3457.29
189.578,-0.15,0.7,-9.66,0.06,-0.08,-0.05,3457.29
189.624,-0.15,0.71,-9.67,0.06,-0.08,-0.05,3457.71
189.669,-0.16,0.71,-9.67,0.06,-0.08,-0.05,3457.29
189.714,-0.16,0.71,-9.67,0.06,-0.08,-0.05,3457.29
189.759,-0.15,0.7,-9.68,0.06,-0.08,-0.05,3456.86
189.807,-0.15,0.7,-9.68,0.06,-0.08,-0.05,3456.86
189.851,-0.15,0.7,-9.68,0.06,-0.08,-0.05,3456.86
189.897,-0.15,0.7,-9.68,0.06,-0.08,-0.05,3457.29
189.943,-0.15,0.7,-9.68,0.06,-0.08,-0.05,3457.29
190.041,-0.15,0.7,-9.68,0.06,-0.08,-0.05,3457.29
190.071,-0.16,0.71,-9.66,0.06,-0.08,-0.05,3456.86
190.116,-0.16,0.7,-9.67,0.06,-0.08,-0.05,3459.41
190.16,-0.16,0.7,-9.67,0.06,-0.08,-0.05,3459.41
190.204,-0.15,0.7,-9.66,0.06,-0.08,-0.05,3456.86
190.25,-0.15,0.7,-9.66,0.06,-0.08,-0.05,3456.86
190.296,-0.14,0.7,-9.68,0.06,-0.08,-0.05,3457.71
190.342,-0.16,0.7,-9.66,0.06,-0.08,-0.05,3456.86
190.386,-0.16,0.7,-9.66,0.06,-0.08,-0.05,3456.86
190.435,-0.15,0.7,-9.68,0.06,-0.08,-0.05,3457.71
190.469,-0.15,0.7,-9.68,0.06,-0.08,-0.05,3457.71
190.587,-0.14,0.71,-9.67,0.06,-0.08,-0.05,3457.29
190.652,-0.14,0.71,-9.67,0.06,-0.08,-0.05,3457.29
190.673,-0.15,0.7,-9.67,0.06,-0.08,-0.05,3458.56
190.715,-0.15,0.7,-9.67,0.06,-0.08,-0.05,3458.56
190.761,-0.15,0.7,-9.67,0.06,-0.08,-0.05,3458.56
190.808,-0.15,0.71,-9.67,0.06,-0.08,-0.05,3458.98
190.856,-0.15,0.71,-9.67,0.06,-0.08,-0.05,3458.98
190.898,-0.15,0.71,-9.67,0.06,-0.08,-0.05,3458.98
190.946,-0.15,0.7,-9.66,0.06,-0.08,-0.05,3458.14
190.991,-0.15,0.7,-9.66,0.06,-0.08,-0.05,3458.14
191.092,-0.16,0.71,-9.66,0.06,-0.08,-0.05,3456.86
191.141,-0.16,0.71,-9.66,0.06,-0.08,-0.05,3456.86
191.171,-0.14,0.71,-9.66,0.06,-0.08,-0.05,3458.56
191.214,-0.14,0.71,-9.66,0.06,-0.08,-0.05,3458.56
191.262,-0.14,0.7,-9.67,0.06,-0.08,-0.05,3457.29
191.31,-0.14,0.7,-9.67,0.06,-0.08,-0.05,3457.29
191.357,-0.15,0.7,-9.67,0.06,-0.08,-0.05,3456.02
191.402,-0.15,0.7,-9.67,0.06,-0.08,-0.05,3457.29
191.448,-0.15,0.7,-9.67,0.06,-0.08,-0.05,3457.29
191.493,-0.14,0.69,-9.67,0.06,-0.08,-0.05,3457.71
191.596,-0.14,0.7,-9.67,0.06,-0.08,-0.05,3458.14
191.642,-0.15,0.71,-9.66,0.06,-0.08,-0.05,3458.14
191.687,-0.15,0.71,-9.66,0.06,-0.08,-0.05,3458.14
191.733,-0.15,0.7,-9.66,0.06,-0.08,-0.05,3456.86
191.775,-0.15,0.7,-9.66,0.06,-0.08,-0.05,3456.86
191.821,-0.15,0.7,-9.66,0.06,-0.08,-0.05,3456.86
191.863,-0.16,0.7,-9.67,0.06,-0.08,-0.05,3458.14
191.91,-0.16,0.7,-9.67,0.06,-0.08,-0.05,3458.14
191.957,-0.15,0.7,-9.67,0.06,-0.08,-0.05,3457.71
191.999,-0.15,0.71,-9.67,0.06,-0.08,-0.05,3457.71
192.122,-0.15,0.7,-9.67,0.06,-0.08,-0.05,3458.98
192.164,-0.15,0.69,-9.67,0.06,-0.08,-0.05,3456.02
192.207,-0.15,0.69,-9.67,0.06,-0.08,-0.05,3456.02
192.251,-0.15,0.71,-9.67,0.06,-0.08,-0.05,3458.56
192.294,-0.15,0.71,-9.67,0.06,-0.08,-0.05,3457.29
192.34,-0.15,0.71,-9.67,0.06,-0.08,-0.05,3457.29
192.383,-0.15,0.69,-9.67,0.06,-0.08,-0.05,3456.86
192.428,-0.15,0.69,-9.67,0.06,-0.08,-0.05,3456.86
192.473,-0.15,0.7,-9.67,0.06,-0.08,-0.05,3458.98
192.518,-0.15,0.7,-9.66,0.06,-0.08,-0.05,3456.86
192.627,-0.14,0.7,-9.67,0.06,-0.08,-0.05,3456.86
192.672,-0.15,0.7,-9.67,0.06,-0.08,-0.05,3458.56
192.716,-0.15,0.7,-9.67,0.06,-0.08,-0.05,3458.56
192.762,-0.15,0.7,-9.67,0.06,-0.08,-0.05,3458.56
192.808,-0.15,0.7,-9.67,0.06,-0.08,-0.05,3458.56
192.851,-0.14,0.71,-9.67,0.06,-0.08,-0.05,3456.86
192.896,-0.14,0.71,-9.67,0.06,-0.08,-0.05,3456.86
192.945,-0.14,0.71,-9.67,0.06,-0.08,-0.05,3456.86
192.978,-0.15,0.71,-9.67,0.06,-0.08,-0.05,3457.71
193.024,-0.15,0.71,-9.67,0.06,-0.08,-0.05,3457.71
193.107,-0.15,0.7,-9.67,0.06,-0.08,-0.05,3456.86
193.15,-0.15,0.7,-9.68,0.06,-0.08,-0.05,3457.71
193.192,-0.15,0.71,-9.67,0.06,-0.08,-0.05,3457.71
193.236,-0.15,0.71,-9.67,0.06,-0.08,-0.05,3457.71
193.28,-0.14,0.7,-9.67,0.06,-0.08,-0.05,3459.83
193.323,-0.14,0.7,-9.67,0.06,-0.08,-0.05,3459.83
193.372,-0.15,0.71,-9.67,0.06,-0.08,-0.05,3456.86
193.417,-0.15,0.71,-9.68,0.06,-0.08,-0.05,3457.71
193.48,-0.15,0.71,-9.68,0.06,-0.08,-0.05,3457.71
193.494,-0.16,0.7,-9.67,0.06,-0.08,-0.05,3459.41
193.61,-0.15,0.7,-9.67,0.06,-0.08,-0.05,3457.71
193.657,-0.14,0.7,-9.67,0.06,-0.08,-0.05,3457.71
193.701,-0.14,0.7,-9.67,0.06,-0.08,-0.05,3457.71
193.747,-0.14,0.7,-9.67,0.06,-0.08,-0.05,3457.71
193.793,-0.16,0.7,-9.67,0.06,-0.08,-0.05,3458.14
193.839,-0.16,0.7,-9.67,0.06,-0.08,-0.05,3458.14
193.882,-0.16,0.7,-9.67,0.06,-0.08,-0.05,3458.14
193.93,-0.16,0.7,-9.67,0.06,-0.08,-0.05,3458.14
193.977,-0.15,0.7,-9.67,0.06,-0.08,-0.05,3457.71
194.022,-0.15,0.7,-9.68,0.06,-0.08,-0.05,3457.29
194.067,-0.15,0.7,-9.68,0.06,-0.08,-0.05,3457.29
194.179,-0.15,0.7,-9.66,0.06,-0.08,-0.05,3457.29
194.226,-0.15,0.7,-9.66,0.06,-0.08,-0.05,3457.29
194.273,-0.15,0.71,-9.67,0.06,-0.08,-0.05,3458.14
194.322,-0.15,0.71,-9.67,0.06,-0.08,-0.05,3457.71
194.356,-0.15,0.71,-9.67,0.06,-0.08,-0.05,3457.71
194.373,-0.15,0.71,-9.67,0.06,-0.08,-0.05,3457.71
194.417,-0.15,0.7,-9.66,0.06,-0.08,-0.05,3456.02
194.463,-0.15,0.7,-9.66,0.06,-0.08,-0.05,3456.02
194.509,-0.14,0.7,-9.66,0.06,-0.08,-0.05,3458.14
194.555,-0.14,0.7,-9.66,0.06,-0.08,-0.05,3458.14
194.599,-0.14,0.7,-9.66,0.06,-0.08,-0.05,3458.14
194.69,-0.2,0.89,-9.67,0.06,-0.08,-0.05,3457.71
194.735,-0.2,0.89,-9.67,0.06,-0.08,-0.05,3457.71
194.781,-0.17,0.67,-9.68,0.06,-0.1,-0.04,3456.02
194.824,-0.17,0.67,-9.68,0.06,-0.1,-0.04,3456.02
194.878,-0.14,0.79,-9.63,0.08,-0.09,-0.06,3457.29
194.906,-0.14,0.79,-9.63,0.08,-0.09,-0.06,3457.29
194.952,-0.14,0.79,-9.63,0.08,-0.09,-0.06,3457.29
194.993,-0.14,0.79,-9.63,0.08,-0.09,-0.06,3457.29
195.036,-0.14,0.79,-9.63,0.08,-0.09,-0.06,3457.29
195.081,-0.17,0.71,-9.67,0.08,-0.09,-0.06,3456.86
195.126,-0.17,0.71,-9.67,0.08,-0.09,-0.06,3456.86
195.243,-0.11,0.77,-9.65,0.06,-0.08,-0.09,3457.71
195.289,-0.44,0.54,-9.65,0.11,-0.15,-0.04,3457.29
195.335,-0.27,0.44,-9.65,-0.05,0.09,0.03,3456.44
195.383,-0.03,1.03,-9.52,0.05,-0.03,-0.03,3456.86
195.431,-0.03,1.03,-9.52,0.05,-0.03,-0.03,3456.86
195.477,-0.01,0.76,-9.63,0.09,0,-0.24,3458.14
195.52,-0.08,0.73,-9.62,0.07,-0.09,-0.29,3458.14
195.565,-0.08,0.73,-9.62,0.07,-0.09,-0.29,3458.14
195.61,0.04,0.79,-9.67,0.05,-0.12,-0.21,3457.29
195.658,0.04,0.79,-9.67,0.05,-0.12,-0.21,3457.29
195.763,-0.18,0.27,-9.76,0.08,-0.15,-0.04,3456.44
195.809,-0.18,0.27,-9.76,0.08,-0.15,-0.04,3456.44
195.851,-0.44,0.63,-9.63,0.13,-0.26,0.3,3456.44
195.896,-0.44,0.63,-9.63,0.13,-0.26,0.3,3456.44
195.944,-0.44,0.63,-9.63,0.13,-0.26,0.3,3456.44
195.976,-0.35,0.63,-9.68,0.07,-0.15,0.12,3457.71
196.02,-0.35,0.63,-9.68,0.07,-0.15,0.12,3457.71
196.062,-0.12,0.82,-9.68,0.02,-0.05,0.13,3456.44
196.108,-0.12,0.82,-9.68,0.02,-0.05,0.13,3456.44
196.152,-0.14,0.84,-9.61,-0.01,0.01,0.08,3457.29
196.195,-0.2,0.75,-9.7,0.05,-0.05,0,3456.44
196.325,-0.14,0.51,-9.65,0.1,-0.05,-0.22,3457.71
196.374,-0.14,0.64,-9.7,0.04,-0.11,-0.13,3456.86
196.42,-0.2,0.74,-9.65,0.05,-0.14,-0.01,3456.44
196.467,-0.2,0.74,-9.65,0.05,-0.14,-0.01,3456.44
196.513,-0.47,0.58,-9.71,0.05,-0.14,-0.01,3456.86
196.557,-0.47,0.58,-9.71,0.05,-0.14,-0.01,3456.86
196.602,-0.31,0.73,-9.66,0.05,-0.12,0.19,3456.44
196.649,-0.24,0.73,-9.61,0.02,-0.12,0.22,3457.29
196.693,-0.24,0.73,-9.61,0.02,-0.12,0.22,3457.29
196.737,-0.24,0.73,-9.61,0.02,-0.12,0.22,3457.29
196.834,-0.24,0.73,-9.61,0.02,-0.12,0.22,3457.29
196.868,-0.21,0.79,-9.67,0.02,-0.12,0.22,3455.59
196.882,-0.21,0.79,-9.67,0.02,-0.12,0.22,3455.59
196.931,-0.21,0.79,-9.67,0.02,-0.12,0.22,3455.59
196.979,-0.2,0.77,-9.63,0.07,-0.02,-0.17,3456.44
197.007,-0.2,0.77,-9.63,0.07,-0.02,-0.17,3456.44
197.051,-0.21,0.76,-9.68,0.07,-0.02,-0.17,3456.44
197.096,-0.12,0.71,-9.63,0.08,-0.01,-0.19,3457.29
197.144,-0.12,0.71,-9.63,0.08,-0.01,-0.19,3457.29
197.189,-0.33,0.8,-9.69,0.09,-0.13,-0.19,3456.02
197.236,-0.33,0.8,-9.69,0.09,-0.13,-0.19,3456.02
197.28,-0.29,0.72,-9.68,0.09,-0.13,-0.19,3456.86
197.393,-0.29,0.75,-9.67,0.04,-0.11,-0.06,3456.02
197.44,-0.38,0.75,-9.67,0.05,-0.11,0.1,3454.74
197.486,-0.34,0.97,-9.73,0.05,-0.11,0.1,3456.86
197.532,-0.34,0.97,-9.73,0.05,-0.11,0.1,3456.86
197.58,-0.02,0.75,-9.58,0.05,-0.04,-0.03,3457.29
197.626,-0.11,0.67,-9.63,0.07,0.06,-0.15,3457.29
197.67,-0.11,0.67,-9.63,0.07,0.06,-0.15,3457.29
197.725,-0.24,0.78,-9.65,0.1,-0.07,-0.21,3456.02
197.757,-0.24,0.78,-9.65,0.1,-0.07,-0.21,3456.02
197.803,-0.33,0.63,-9.7,0.07,-0.14,-0.25,3458.14
197.889,-0.33,0.63,-9.7,0.07,-0.14,-0.25,3458.14
197.934,-0.23,0.84,-9.62,0.07,-0.14,-0.25,3457.29
197.979,-0.23,0.84,-9.62,0.07,-0.14,-0.25,3457.29
198.024,-0.34,0.64,-9.71,0.07,-0.1,-0.19,3457.29
198.067,-0.39,0.81,-9.65,0.07,-0.1,-0.08,3455.59
198.112,-0.39,0.81,-9.65,0.07,-0.1,-0.08,3455.59
198.158,-0.39,0.81,-9.65,0.07,-0.1,-0.08,3455.59
198.203,-0.39,0.81,-9.65,0.07,-0.1,-0.08,3455.59
198.248,-0.37,0.65,-9.67,0.07,-0.11,0.03,3456.86
198.296,-0.37,0.63,-9.68,0.08,-0.19,0.1,3454.74
198.329,-0.37,0.63,-9.68,0.08,-0.19,0.1,3454.74
198.44,-0.38,0.64,-9.69,0.01,0.08,-0.16,3456.44
198.482,-0.38,0.64,-9.69,0.01,0.08,-0.16,3456.44
198.528,-0.23,0.81,-9.63,0.1,-0.04,-0.27,3457.71
198.574,-0.23,0.81,-9.63,0.1,-0.04,-0.27,3457.71
198.619,-0.42,1.05,-9.66,0.05,0,-0.35,3455.59
198.663,-0.54,0.81,-9.63,0.02,-0.19,0.07,3455.17
198.706,-0.54,0.81,-9.63,0.02,-0.19,0.07,3455.17
198.752,-0.54,0.81,-9.63,0.02,-0.19,0.07,3455.17
198.802,-0.54,0.81,-9.63,0.02,-0.19,0.07,3455.17
198.83,-0.62,0.51,-9.74,0.14,-0.28,0.01,3455.59
198.928,-0.62,0.51,-9.74,0.14,-0.28,0.01,3455.59
198.973,-0.62,0.51,-9.74,0.14,-0.28,0.01,3455.59
199.015,-0.62,0.51,-9.74,0.14,-0.28,0.01,3455.59
199.068,-0.8,0.64,-9.63,0.14,-0.31,0.16,3455.17
199.096,-0.8,0.64,-9.63,0.14,-0.31,0.16,3455.17
199.142,-0.56,0.77,-9.62,0.08,-0.14,0.15,3453.9
199.183,-0.56,0.77,-9.62,0.08,-0.14,0.15,3453.9
199.227,-0.5,0.71,-9.66,0.01,0.05,0.05,3454.32
199.268,-0.5,0.71,-9.66,0.01,0.05,0.05,3454.32
199.316,-0.5,0.71,-9.66,0.01,0.05,0.05,3454.32
199.346,-0.25,1.07,-9.62,-0.02,0.14,-0.04,3457.29
199.47,-0.23,0.9,-9.57,0.03,0.05,-0.17,3455.17
199.516,-0.29,0.82,-9.64,0.08,-0.03,-0.21,3456.02
199.561,-0.29,0.82,-9.64,0.08,-0.03,-0.21,3456.02
199.605,-0.13,0.76,-9.64,0.07,-0.04,-0.26,3456.02
199.652,-0.17,0.68,-9.67,0.08,-0.07,-0.09,3456.44
199.697,-0.17,0.68,-9.67,0.08,-0.07,-0.09,3456.44
199.745,-0.17,0.68,-9.67,0.08,-0.07,-0.09,3456.44
199.79,-0.27,0.76,-9.68,0.04,-0.13,-0.05,3456.44
199.832,-0.27,0.76,-9.68,0.04,-0.13,-0.05,3456.44
199.881,-0.29,0.83,-9.65,0.07,-0.09,0,3456.86
199.979,-0.22,0.74,-9.67,0.07,-0.07,-0.05,3457.29
200.023,-0.29,0.82,-9.66,0.07,-0.1,0.02,3456.86
200.068,-0.29,0.82,-9.66,0.07,-0.1,0.02,3456.86
200.114,-0.25,0.79,-9.66,0.07,-0.1,0.04,3456.02
200.162,-0.25,0.79,-9.66,0.07,-0.1,0.04,3456.02
200.21,-0.27,0.79,-9.66,0.07,-0.09,0.01,3457.29
200.257,-0.28,0.79,-9.66,0.07,-0.09,-0.04,3456.44
200.307,-0.28,0.79,-9.66,0.07,-0.09,-0.04,3456.44
200.342,-0.28,0.8,-9.67,0.06,-0.08,-0.05,3457.29
200.361,-0.28,0.8,-9.67,0.06,-0.08,-0.05,3457.29
200.496,-0.29,0.8,-9.67,0.06,-0.08,-0.05,3455.17
200.544,-0.29,0.8,-9.67,0.06,-0.08,-0.05,3455.17
200.592,-0.29,0.8,-9.67,0.06,-0.08,-0.05,3455.17
200.639,-0.29,0.79,-9.66,0.06,-0.08,-0.05,3456.02
200.686,-0.29,0.79,-9.66,0.06,-0.08,-0.05,3456.02
200.723,-0.28,0.79,-9.66,0.06,-0.08,-0.05,3454.74
200.768,-0.28,0.79,-9.67,0.06,-0.08,-0.05,3455.59
200.812,-0.28,0.79,-9.67,0.06,-0.08,-0.05,3455.59
200.855,-0.28,0.79,-9.67,0.06,-0.08,-0.05,3455.59
200.9,-0.28,0.79,-9.67,0.06,-0.08,-0.05,3455.59
200.997,-0.28,0.8,-9.66,0.06,-0.08,-0.05,3457.29
201.039,-0.28,0.8,-9.66,0.06,-0.08,-0.05,3457.29
201.084,-0.29,0.79,-9.66,0.06,-0.08,-0.05,3455.17
201.129,-0.29,0.79,-9.66,0.06,-0.08,-0.05,3455.17
201.172,-0.28,0.79,-9.66,0.06,-0.08,-0.05,3455.59
201.216,-0.28,0.79,-9.67,0.06,-0.08,-0.05,3454.74
201.259,-0.28,0.79,-9.67,0.06,-0.08,-0.05,3454.74
201.304,-0.29,0.79,-9.66,0.06,-0.08,-0.05,3455.17
201.351,-0.29,0.79,-9.66,0.06,-0.08,-0.05,3455.17
201.4,-0.27,0.79,-9.67,0.06,-0.08,-0.05,3456.44
201.43,-0.27,0.79,-9.67,0.06,-0.08,-0.05,3456.44
201.53,-0.27,0.79,-9.66,0.06,-0.08,-0.05,3455.17
201.577,-0.27,0.79,-9.66,0.06,-0.08,-0.05,3455.17
201.622,-0.28,0.79,-9.66,0.06,-0.08,-0.05,3455.59
201.666,-0.27,0.79,-9.66,0.06,-0.08,-0.05,3456.02
201.711,-0.27,0.79,-9.66,0.06,-0.08,-0.05,3456.02
201.76,-0.27,0.79,-9.66,0.06,-0.08,-0.05,3456.02
201.805,-0.27,0.79,-9.66,0.06,-0.08,-0.05,3456.02
201.849,-0.27,0.79,-9.66,0.06,-0.08,-0.05,3456.02
201.904,-0.28,0.79,-9.65,0.06,-0.08,-0.05,3457.29
201.949,-0.28,0.79,-9.65,0.06,-0.08,-0.05,3457.29
202.041,-0.28,0.8,-9.65,0.06,-0.08,-0.05,3456.02
202.083,-0.28,0.8,-9.65,0.06,-0.08,-0.05,3456.02
202.126,-0.28,0.79,-9.66,0.06,-0.08,-0.05,3455.59
202.169,-0.28,0.79,-9.66,0.06,-0.08,-0.05,3455.59
202.211,-0.27,0.8,-9.67,0.06,-0.08,-0.05,3454.74
202.251,-0.27,0.8,-9.67,0.06,-0.08,-0.05,3454.74
202.299,-0.28,0.79,-9.66,0.06,-0.08,-0.05,3456.86
202.346,-0.28,0.81,-9.66,0.06,-0.08,-0.05,3456.02
202.394,-0.28,0.81,-9.66,0.06,-0.08,-0.05,3456.02
202.442,-0.28,0.79,-9.67,0.06,-0.08,-0.05,3455.17
202.473,-0.28,0.79,-9.67,0.06,-0.08,-0.05,3455.17
202.579,-0.29,0.79,-9.66,0.06,-0.08,-0.05,3456.86
202.624,-0.29,0.79,-9.66,0.06,-0.08,-0.05,3456.86
202.665,-0.28,0.79,-9.66,0.06,-0.08,-0.05,3454.74
202.709,-0.28,0.79,-9.66,0.06,-0.08,-0.05,3454.74
202.755,-0.28,0.79,-9.66,0.06,-0.08,-0.05,3454.74
202.799,-0.28,0.8,-9.66,0.06,-0.08,-0.05,3455.17
202.842,-0.28,0.8,-9.66,0.06,-0.08,-0.05,3455.17
202.888,-0.28,0.8,-9.66,0.06,-0.08,-0.05,3455.17
202.933,-0.28,0.8,-9.66,0.06,-0.08,-0.05,3455.17
202.98,-0.28,0.8,-9.66,0.06,-0.08,-0.05,3454.74
203.011,-0.28,0.8,-9.66,0.06,-0.08,-0.05,3454.74
203.095,-0.27,0.79,-9.66,0.06,-0.08,-0.05,3456.02
203.139,-0.27,0.79,-9.66,0.06,-0.08,-0.05,3456.02
203.185,-0.27,0.79,-9.66,0.06,-0.08,-0.05,3456.02
203.239,-0.27,0.79,-9.66,0.06,-0.08,-0.05,3456.02
203.267,-0.28,0.79,-9.67,0.06,-0.08,-0.05,3455.59
203.316,-0.28,0.79,-9.67,0.06,-0.08,-0.05,3455.59
203.359,-0.28,0.79,-9.67,0.06,-0.08,-0.05,3455.59
203.404,-0.29,0.8,-9.66,0.06,-0.08,-0.05,3455.59
203.449,-0.29,0.8,-9.66,0.06,-0.08,-0.05,3455.59
203.495,-0.28,0.8,-9.66,0.06,-0.08,-0.05,3457.71
203.541,-0.27,0.79,-9.66,0.06,-0.08,-0.05,3455.17
203.665,-0.28,0.8,-9.66,0.06,-0.08,-0.05,3457.29
203.709,-0.28,0.8,-9.66,0.06,-0.08,-0.05,3456.02
203.755,-0.28,0.8,-9.66,0.06,-0.08,-0.05,3456.02
203.798,-0.28,0.79,-9.66,0.06,-0.08,-0.05,3456.02
203.846,-0.28,0.79,-9.66,0.06,-0.08,-0.05,3456.02
203.891,-0.28,0.79,-9.66,0.06,-0.08,-0.05,3456.02
203.935,-0.28,0.8,-9.66,0.06,-0.08,-0.05,3457.29
203.984,-0.28,0.8,-9.66,0.06,-0.08,-0.05,3457.29
204.014,-0.28,0.79,-9.66,0.06,-0.08,-0.05,3457.29
204.059,-0.28,0.79,-9.66,0.06,-0.08,-0.05,3457.29
204.148,-0.28,0.8,-9.66,0.06,-0.08,-0.05,3454.74
204.192,-0.28,0.8,-9.66,0.06,-0.08,-0.05,3454.74
204.238,-0.28,0.8,-9.67,0.06,-0.08,-0.05,3454.74
204.287,-0.28,0.8,-9.67,0.06,-0.08,-0.05,3454.74
204.334,-0.28,0.8,-9.66,0.06,-0.08,-0.05,3455.59
204.383,-0.27,0.79,-9.66,0.06,-0.08,-0.05,3456.02
204.414,-0.27,0.79,-9.66,0.06,-0.08,-0.05,3456.02
204.46,-0.28,0.8,-9.66,0.06,-0.08,-0.05,3456.02
204.505,-0.28,0.8,-9.66,0.06,-0.08,-0.05,3456.02
204.55,-0.28,0.8,-9.66,0.06,-0.08,-0.05,3456.44
204.596,-0.27,0.8,-9.66,0.06,-0.08,-0.05,3456.44
204.719,-0.28,0.8,-9.64,0.06,-0.08,-0.05,3456.44
204.763,-0.29,0.8,-9.66,0.06,-0.08,-0.05,3456.44
204.806,-0.29,0.8,-9.66,0.06,-0.08,-0.05,3456.44
204.849,-0.29,0.8,-9.66,0.06,-0.08,-0.05,3456.44
204.894,-0.28,0.79,-9.66,0.06,-0.08,-0.05,3455.59
204.939,-0.28,0.79,-9.66,0.06,-0.08,-0.05,3455.59
204.988,-0.28,0.8,-9.67,0.06,-0.08,-0.05,3454.32
205.035,-0.28,0.8,-9.67,0.06,-0.08,-0.05,3454.32
205.079,-0.28,0.79,-9.66,0.06,-0.08,-0.05,3456.02
205.127,-0.28,0.79,-9.66,0.06,-0.08,-0.05,3456.02
205.198,-0.28,0.79,-9.66,0.06,-0.08,-0.05,3456.02
205.241,-0.28,0.79,-9.66,0.06,-0.08,-0.05,3456.44
205.284,-0.29,0.8,-9.66,0.06,-0.08,-0.05,3456.02
205.331,-0.29,0.8,-9.66,0.06,-0.08,-0.05,3456.02
205.381,-0.28,0.8,-9.66,0.06,-0.08,-0.05,3456.02
205.414,-0.28,0.8,-9.66,0.06,-0.08,-0.05,3456.02
205.442,-0.28,0.8,-9.65,0.06,-0.08,-0.05,3456.44
205.488,-0.29,0.8,-9.66,0.06,-0.08,-0.05,3455.17
205.534,-0.29,0.8,-9.66,0.06,-0.08,-0.05,3455.17
205.579,-0.29,0.8,-9.66,0.06,-0.08,-0.05,3456.02
205.626,-0.29,0.8,-9.66,0.06,-0.08,-0.05,3456.02
205.692,-0.29,0.81,-9.66,0.06,-0.08,-0.05,3454.74
205.734,-0.28,0.79,-9.66,0.06,-0.08,-0.05,3456.44
205.783,-0.28,0.79,-9.66,0.06,-0.08,-0.05,3456.44
205.826,-0.28,0.79,-9.66,0.06,-0.08,-0.05,3456.44
205.866,-0.28,0.8,-9.66,0.06,-0.08,-0.05,3455.17
205.909,-0.28,0.8,-9.66,0.06,-0.08,-0.05,3455.17
205.952,-0.29,0.79,-9.65,0.06,-0.08,-0.05,3455.17
206.001,-0.29,0.79,-9.65,0.06,-0.08,-0.05,3455.17
206.033,-0.28,0.8,-9.65,0.06,-0.08,-0.05,3456.44
206.065,-0.28,0.8,-9.65,0.06,-0.08,-0.05,3456.44
206.121,-0.28,0.8,-9.66,0.06,-0.08,-0.05,3456.02
206.152,-0.28,0.8,-9.66,0.06,-0.08,-0.05,3456.02
206.241,-0.27,0.79,-9.66,0.06,-0.08,-0.05,3457.29
206.285,-0.28,0.8,-9.66,0.06,-0.08,-0.05,3456.02
206.332,-0.28,0.8,-9.66,0.06,-0.08,-0.05,3456.86
206.379,-0.28,0.8,-9.66,0.06,-0.08,-0.05,3456.86
206.425,-0.29,0.8,-9.66,0.06,-0.08,-0.05,3455.59
206.471,-0.28,0.8,-9.66,0.06,-0.08,-0.05,3456.02
206.517,-0.28,0.8,-9.66,0.06,-0.08,-0.05,3456.02
206.564,-0.28,0.8,-9.66,0.06,-0.08,-0.05,3456.44
206.61,-0.28,0.8,-9.66,0.06,-0.08,-0.05,3456.44
206.655,-0.27,0.8,-9.66,0.06,-0.08,-0.05,3455.59
206.701,-0.28,0.8,-9.66,0.06,-0.08,-0.05,3455.59
206.808,-0.28,0.8,-9.66,0.06,-0.08,-0.05,3455.59
206.853,-0.28,0.8,-9.66,0.06,-0.08,-0.05,3457.71
206.9,-0.28,0.8,-9.66,0.06,-0.08,-0.05,3457.71
206.946,-0.27,0.8,-9.65,0.06,-0.08,-0.05,3456.44
206.989,-0.29,0.8,-9.66,0.06,-0.08,-0.05,3455.59
207.033,-0.29,0.8,-9.66,0.06,-0.08,-0.05,3455.59
207.077,-0.28,0.8,-9.67,0.06,-0.08,-0.05,3456.02
207.122,-0.28,0.8,-9.67,0.06,-0.08,-0.05,3456.02
207.167,-0.28,0.8,-9.65,0.06,-0.08,-0.05,3455.59
207.21,-0.28,0.8,-9.65,0.06,-0.08,-0.05,3455.59
207.3,-0.29,0.8,-9.66,0.06,-0.08,-0.05,3455.59
